step,val_regret,epoch,val_mse,train_loss,test_regret,test_mse
1449,9.318534851074219,57,94.20053100585938,,,
1449,,57,,101.91572570800781,,
1474,9.293949127197266,58,94.0772476196289,,,
1474,,58,,101.77503967285156,,
1499,9.293949127197266,59,93.95259094238281,,,
1499,,59,,101.63556671142578,,
1524,9.245223045349121,60,93.82794952392578,,,
1524,,60,,101.49557495117188,,
1549,9.139720916748047,61,93.70389556884766,,,
1549,,61,,101.3557357788086,,
1574,9.139720916748047,62,93.58110046386719,,,
1574,,62,,101.21546936035156,,
1599,9.139720916748047,63,93.45635986328125,,,
1599,,63,,101.07630920410156,,
1624,9.118315696716309,64,93.3323745727539,,,
1624,,64,,100.93754577636719,,
1649,9.118315696716309,65,93.20806884765625,,,
1649,,65,,100.7967758178711,,
1674,9.030335426330566,66,93.08493041992188,,,
1674,,66,,100.65704345703125,,
1699,9.030335426330566,67,92.96098327636719,,,
1699,,67,,100.51802062988281,,
1724,8.967066764831543,68,92.8366470336914,,,
1724,,68,,100.37905883789062,,
1749,8.851363182067871,69,92.71016693115234,,,
1749,,69,,100.24017333984375,,
1774,8.882909774780273,70,92.58873748779297,,,
1774,,70,,100.10017395019531,,
1799,8.887835502624512,71,92.46713256835938,,,
1799,,71,,99.96041107177734,,
1824,8.710415840148926,72,92.34190368652344,,,
1824,,72,,99.82267761230469,,
1849,8.710415840148926,73,92.2179946899414,,,
1849,,73,,99.68286895751953,,
1874,8.710415840148926,74,92.09461975097656,,,
1874,,74,,99.5448989868164,,
1899,8.710415840148926,75,91.97171783447266,,,
1899,,75,,99.4050064086914,,
1924,8.710415840148926,76,91.8473892211914,,,
1924,,76,,99.26704406738281,,
1949,8.710415840148926,77,91.78607177734375,,,
1949,,77,,99.16146850585938,,
1974,8.710415840148926,78,91.724365234375,,,
1974,,78,,99.09184265136719,,
1999,8.710415840148926,79,91.66354370117188,,,
1999,,79,,99.02253723144531,,
2024,8.710415840148926,80,91.6017074584961,,,
2024,,80,,98.95330047607422,,
2049,8.710415840148926,81,91.5703125,,,
2049,,81,,98.90087127685547,,
2074,8.710415840148926,82,91.53985595703125,,,
2074,,82,,98.86575317382812,,
2075,,83,,,8.5408935546875,101.72904205322266
