step,val_regret,epoch,val_mse,train_loss,test_regret,test_mse
1549,7.944080352783203,61,94.42324829101562,,,
1549,,61,,98.02084350585938,,
1574,8.0134859085083,62,93.91193389892578,,,
1574,,62,,97.47920227050781,,
1599,8.099931716918945,63,93.41677856445312,,,
1599,,63,,96.9413070678711,,
1624,8.099931716918945,64,92.90719604492188,,,
1624,,64,,96.40320587158203,,
1649,7.96603536605835,65,92.41694641113281,,,
1649,,65,,95.8689956665039,,
1674,7.96603536605835,66,92.17432403564453,,,
1674,,66,,95.46170043945312,,
1699,7.96603536605835,67,91.93255615234375,,,
1699,,67,,95.19837951660156,,
1724,7.96603536605835,68,91.68341827392578,,,
1724,,68,,94.93467712402344,,
1749,7.887362003326416,69,91.43768310546875,,,
1749,,69,,94.67071533203125,,
1774,7.7605109214782715,70,91.19841003417969,,,
1774,,70,,94.40762329101562,,
1799,7.7605109214782715,71,90.95281982421875,,,
1799,,71,,94.14419555664062,,
1824,7.542670726776123,72,90.70996856689453,,,
1824,,72,,93.88336181640625,,
1849,7.542670726776123,73,90.46589660644531,,,
1849,,73,,93.62106323242188,,
1874,7.542670726776123,74,90.2227554321289,,,
1874,,74,,93.36024475097656,,
1899,7.542670726776123,75,89.98030090332031,,,
1899,,75,,93.100341796875,,
1924,7.596016883850098,76,89.73710632324219,,,
1924,,76,,92.83981323242188,,
1949,7.596016883850098,77,89.61634063720703,,,
1949,,77,,92.64260864257812,,
1974,7.586912631988525,78,89.49530029296875,,,
1974,,78,,92.5125503540039,,
1999,7.586912631988525,79,89.37466430664062,,,
1999,,79,,92.38287353515625,,
2024,7.567049980163574,80,89.2573471069336,,,
2024,,80,,92.25524139404297,,
2049,7.567049980163574,81,89.19642639160156,,,
2049,,81,,92.15348815917969,,
2074,7.567049980163574,82,89.1356430053711,,,
2074,,82,,92.0898666381836,,
2075,,83,,,8.348355293273926,94.56527709960938
