step,val_regret,epoch,val_mse,train_loss,test_regret,test_mse
799,10.052606582641602,31,126.76188659667969,,,
799,,31,,115.97486114501953,,
824,9.913588523864746,32,126.07546997070312,,,
824,,32,,115.34187316894531,,
849,9.738231658935547,33,125.3635482788086,,,
849,,33,,114.72328186035156,,
874,9.85513687133789,34,124.69169616699219,,,
874,,34,,114.09565734863281,,
899,9.834753036499023,35,124.01248168945312,,,
899,,35,,113.48406982421875,,
924,9.634385108947754,36,123.3148422241211,,,
924,,36,,112.87788391113281,,
949,9.48122501373291,37,122.64286041259766,,,
949,,37,,112.26306915283203,,
974,9.46365737915039,38,121.9545669555664,,,
974,,38,,111.66395568847656,,
999,9.518586158752441,39,121.30001831054688,,,
999,,39,,111.05705261230469,,
1024,9.572393417358398,40,120.6507339477539,,,
1024,,40,,110.45877075195312,,
1049,9.572393417358398,41,119.96438598632812,,,
1049,,41,,109.87165069580078,,
1074,9.59596061706543,42,119.31611633300781,,,
1074,,42,,109.26998138427734,,
1099,9.6464262008667,43,118.98894500732422,,,
1099,,43,,108.82987976074219,,
1124,9.236468315124512,44,118.65042877197266,,,
1124,,44,,108.53844451904297,,
1149,9.178461074829102,45,118.32672119140625,,,
1149,,45,,108.24353790283203,,
1174,9.178461074829102,46,118.00482177734375,,,
1174,,46,,107.94985961914062,,
1199,9.178461074829102,47,117.67362213134766,,,
1199,,47,,107.66397094726562,,
1224,9.178461074829102,48,117.35440063476562,,,
1224,,48,,107.36819458007812,,
1249,8.99590015411377,49,117.02727508544922,,,
1249,,49,,107.0799789428711,,
1274,8.696589469909668,50,116.70145416259766,,,
1274,,50,,106.79115295410156,,
1299,8.683180809020996,51,116.38829803466797,,,
1299,,51,,106.5004653930664,,
1324,8.597644805908203,52,116.05572509765625,,,
1324,,52,,106.21490478515625,,
1349,8.597644805908203,53,115.73377227783203,,,
1349,,53,,105.92564392089844,,
1374,8.539508819580078,54,115.4193344116211,,,
1374,,54,,105.63642883300781,,
1399,8.559979438781738,55,115.08865356445312,,,
1399,,55,,105.3550796508789,,
1424,8.566864013671875,56,114.7710952758789,,,
1424,,56,,105.06580352783203,,
1449,8.566864013671875,57,114.45809936523438,,,
1449,,57,,104.77999877929688,,
1474,8.566864013671875,58,114.14690399169922,,,
1474,,58,,104.49488067626953,,
1499,8.360013008117676,59,113.98284149169922,,,
1499,,59,,104.28141784667969,,
1524,8.329242706298828,60,113.82070922851562,,,
1524,,60,,104.13970947265625,,
1549,8.255870819091797,61,113.6673355102539,,,
1549,,61,,103.9969253540039,,
1574,8.255870819091797,62,113.5083999633789,,,
1574,,62,,103.85543060302734,,
1599,8.255870819091797,63,113.34994506835938,,,
1599,,63,,103.7134017944336,,
1624,8.255870819091797,64,113.18986511230469,,,
1624,,64,,103.57264709472656,,
1649,8.255870819091797,65,113.03093719482422,,,
1649,,65,,103.43086242675781,,
1674,8.255870819091797,66,112.9529037475586,,,
1674,,66,,103.32184600830078,,
1699,8.255870819091797,67,112.87406921386719,,,
1699,,67,,103.25167083740234,,
1724,8.255870819091797,68,112.79419708251953,,,
1724,,68,,103.18077850341797,,
1749,8.255870819091797,69,112.71443176269531,,,
1749,,69,,103.1105728149414,,
1774,8.255870819091797,70,112.67431640625,,,
1774,,70,,103.05558776855469,,
1799,8.255870819091797,71,112.63505554199219,,,
1799,,71,,103.02035522460938,,
1800,,72,,,9.278589248657227,95.8678207397461
