step,val_regret,epoch,val_mse,train_loss,test_regret,test_mse
1024,9.612724304199219,40,115.66156005859375,,,
1024,,40,,108.6543960571289,,
1049,9.410331726074219,41,115.01929473876953,,,
1049,,41,,108.05726623535156,,
1074,9.488460540771484,42,114.3671875,,,
1074,,42,,107.46749114990234,,
1099,9.42176342010498,43,113.71847534179688,,,
1099,,43,,106.87881469726562,,
1124,9.303688049316406,44,113.09120178222656,,,
1124,,44,,106.29442596435547,,
1149,9.262347221374512,45,112.45650482177734,,,
1149,,45,,105.71586608886719,,
1174,9.136024475097656,46,111.82624053955078,,,
1174,,46,,105.13426971435547,,
1199,8.945255279541016,47,111.19195556640625,,,
1199,,47,,104.56338500976562,,
1224,8.709044456481934,48,110.57959747314453,,,
1224,,48,,103.98950958251953,,
1249,8.640002250671387,49,109.97736358642578,,,
1249,,49,,103.42169952392578,,
1274,8.534546852111816,50,109.34480285644531,,,
1274,,50,,102.8644790649414,,
1299,8.555741310119629,51,108.73287200927734,,,
1299,,51,,102.29888916015625,,
1324,8.533459663391113,52,108.123779296875,,,
1324,,52,,101.74285888671875,,
1349,8.535175323486328,53,107.52738189697266,,,
1349,,53,,101.1860580444336,,
1374,8.477230072021484,54,106.9367446899414,,,
1374,,54,,100.63407135009766,,
1399,8.5294828414917,55,106.33394622802734,,,
1399,,55,,100.09097290039062,,
1424,8.505980491638184,56,105.73912048339844,,,
1424,,56,,99.54397583007812,,
1449,8.505980491638184,57,105.14635467529297,,,
1449,,57,,99.00212097167969,,
1474,8.524890899658203,58,104.56787109375,,,
1474,,58,,98.46299743652344,,
1499,8.524890899658203,59,104.27835083007812,,,
1499,,59,,98.05390930175781,,
1524,8.524890899658203,60,103.98900604248047,,,
1524,,60,,97.78759765625,,
1549,8.484843254089355,61,103.70121765136719,,,
1549,,61,,97.52030944824219,,
1574,8.484843254089355,62,103.40328979492188,,,
1574,,62,,97.25609588623047,,
1599,8.37502670288086,63,103.26054382324219,,,
1599,,63,,97.05193328857422,,
1624,8.37502670288086,64,103.11376953125,,,
1624,,64,,96.91983032226562,,
1649,8.37502670288086,65,102.96985626220703,,,
1649,,65,,96.78596496582031,,
1674,8.37502670288086,66,102.82750701904297,,,
1674,,66,,96.65373992919922,,
1699,8.276618957519531,67,102.68041229248047,,,
1699,,67,,96.52169036865234,,
1724,8.276618957519531,68,102.53630065917969,,,
1724,,68,,96.38805389404297,,
1749,8.339462280273438,69,102.3918228149414,,,
1749,,69,,96.25492858886719,,
1774,8.339462280273438,70,102.25122833251953,,,
1774,,70,,96.1222915649414,,
1799,8.339462280273438,71,102.10725402832031,,,
1799,,71,,95.990478515625,,
1824,8.339462280273438,72,102.03429412841797,,,
1824,,72,,95.89004516601562,,
1849,8.339462280273438,73,101.96194458007812,,,
1849,,73,,95.82330322265625,,
1874,8.339462280273438,74,101.88751983642578,,,
1874,,74,,95.75756072998047,,
1899,8.339462280273438,75,101.81574249267578,,,
1899,,75,,95.6905288696289,,
1924,8.339462280273438,76,101.77983093261719,,,
1924,,76,,95.63949584960938,,
1949,8.339462280273438,77,101.74364471435547,,,
1949,,77,,95.60641479492188,,
1950,,78,,,7.376359939575195,101.54460144042969
