step,val_regret,epoch,val_mse,train_loss,test_regret,test_mse
649,9.539194107055664,25,126.98841094970703,,,
649,,25,,121.62345886230469,,
674,9.360682487487793,26,126.2684097290039,,,
674,,26,,120.96337127685547,,
699,9.291908264160156,27,125.55526733398438,,,
699,,27,,120.30184936523438,,
724,9.149153709411621,28,124.8396987915039,,,
724,,28,,119.64814758300781,,
749,8.814542770385742,29,124.1404800415039,,,
749,,29,,118.99315643310547,,
774,8.575753211975098,30,123.44412994384766,,,
774,,30,,118.34590911865234,,
799,8.602603912353516,31,122.73568725585938,,,
799,,31,,117.70609283447266,,
824,8.555520057678223,32,122.05028533935547,,,
824,,32,,117.06465148925781,,
849,8.4325590133667,33,121.35633850097656,,,
849,,33,,116.42591094970703,,
874,8.4325590133667,34,120.66793823242188,,,
874,,34,,115.79328918457031,,
899,8.4325590133667,35,119.98426055908203,,,
899,,35,,115.16143798828125,,
924,8.263998031616211,36,119.33928680419922,,,
924,,36,,114.53804779052734,,
949,8.239082336425781,37,118.66329956054688,,,
949,,37,,113.91643524169922,,
974,8.025991439819336,38,117.98790740966797,,,
974,,38,,113.29609680175781,,
999,7.926496505737305,39,117.33186340332031,,,
999,,39,,112.68267822265625,,
1024,7.701694488525391,40,116.6621322631836,,,
1024,,40,,112.06896209716797,,
1049,7.254767894744873,41,116.01864624023438,,,
1049,,41,,111.46002960205078,,
1074,7.117185115814209,42,115.35843658447266,,,
1074,,42,,110.8632583618164,,
1099,7.071803092956543,43,114.72758483886719,,,
1099,,43,,110.25186157226562,,
1124,7.123345851898193,44,114.07513427734375,,,
1124,,44,,109.66374969482422,,
1149,6.882524490356445,45,113.44819641113281,,,
1149,,45,,109.06175994873047,,
1174,6.932538032531738,46,112.81877136230469,,,
1174,,46,,108.47299194335938,,
1199,6.932538032531738,47,112.18083190917969,,,
1199,,47,,107.88681030273438,,
1224,6.732820987701416,48,111.5708999633789,,,
1224,,48,,107.30107116699219,,
1249,6.732820987701416,49,110.90464782714844,,,
1249,,49,,106.73607635498047,,
1274,6.578471660614014,50,110.32892608642578,,,
1274,,50,,106.1405258178711,,
1299,6.543619155883789,51,109.6698226928711,,,
1299,,51,,105.57952117919922,,
1324,6.543619155883789,52,109.08537292480469,,,
1324,,52,,104.9989242553711,,
1349,6.543619155883789,53,108.48970794677734,,,
1349,,53,,104.4309310913086,,
1374,6.543619155883789,54,107.88005828857422,,,
1374,,54,,103.87214660644531,,
1399,6.493255615234375,55,107.28309631347656,,,
1399,,55,,103.30596923828125,,
1424,6.291760444641113,56,106.67709350585938,,,
1424,,56,,102.75264739990234,,
1449,6.196230411529541,57,106.09528350830078,,,
1449,,57,,102.19183349609375,,
1474,6.196230411529541,58,105.49028015136719,,,
1474,,58,,101.64656066894531,,
1499,6.196230411529541,59,104.90677642822266,,,
1499,,59,,101.09430694580078,,
1524,6.140951156616211,60,104.32279205322266,,,
1524,,60,,100.54756927490234,,
1549,6.140951156616211,61,103.7465591430664,,,
1549,,61,,100.00872039794922,,
1574,6.209650993347168,62,103.17317199707031,,,
1574,,62,,99.4673843383789,,
1599,6.32522439956665,63,102.60675048828125,,,
1599,,63,,98.93217468261719,,
1624,6.265877723693848,64,102.03507995605469,,,
1624,,64,,98.39598846435547,,
1649,6.248066425323486,65,101.75746154785156,,,
1649,,65,,97.99052429199219,,
1674,6.248066425323486,66,101.46619415283203,,,
1674,,66,,97.7273941040039,,
1699,6.248066425323486,67,101.19535827636719,,,
1699,,67,,97.46359252929688,,
1724,6.235180854797363,68,100.90892791748047,,,
1724,,68,,97.19751739501953,,
1749,6.235180854797363,69,100.76997375488281,,,
1749,,69,,96.998779296875,,
1774,6.051242828369141,70,100.63418579101562,,,
1774,,70,,96.86691284179688,,
1799,6.051242828369141,71,100.48987579345703,,,
1799,,71,,96.73590087890625,,
1824,6.051242828369141,72,100.35273742675781,,,
1824,,72,,96.60382843017578,,
1849,6.051242828369141,73,100.20742797851562,,,
1849,,73,,96.4725570678711,,
1874,6.051242828369141,74,100.067138671875,,,
1874,,74,,96.3414535522461,,
1899,6.051242828369141,75,99.99761962890625,,,
1899,,75,,96.23967742919922,,
1924,6.051242828369141,76,99.92564392089844,,,
1924,,76,,96.17428588867188,,
1949,6.051242828369141,77,99.85713958740234,,,
1949,,77,,96.10806274414062,,
1974,6.051242828369141,78,99.78596496582031,,,
1974,,78,,96.04209899902344,,
1999,6.051242828369141,79,99.7504653930664,,,
1999,,79,,95.9920883178711,,
2024,6.051242828369141,80,99.71490478515625,,,
2024,,80,,95.9590072631836,,
2025,,81,,,6.61270809173584,94.42021179199219
