step,val_regret,epoch,val_mse,train_loss,test_regret,test_mse
1124,7.242859363555908,44,115.61983489990234,,,
1124,,44,,112.24130249023438,,
1149,7.2968854904174805,45,114.9638671875,,,
1149,,45,,111.62110137939453,,
1174,7.199711322784424,46,114.31253814697266,,,
1174,,46,,111.00666046142578,,
1199,7.191927433013916,47,113.6739273071289,,,
1199,,47,,110.39511108398438,,
1224,7.325911998748779,48,113.04496765136719,,,
1224,,48,,109.78495025634766,,
1249,7.214990139007568,49,112.38494110107422,,,
1249,,49,,109.19164276123047,,
1274,7.214990139007568,50,111.77102661132812,,,
1274,,50,,108.57972717285156,,
1299,7.214990139007568,51,111.1346664428711,,,
1299,,51,,107.99101257324219,,
1324,7.214990139007568,52,110.82284545898438,,,
1324,,52,,107.53435516357422,,
1349,7.047893524169922,53,110.51008605957031,,,
1349,,53,,107.24055480957031,,
1374,7.047893524169922,54,110.19558715820312,,,
1374,,54,,106.94416809082031,,
1399,7.047893524169922,55,109.8853988647461,,,
1399,,55,,106.64877319335938,,
1424,7.047893524169922,56,109.58203125,,,
1424,,56,,106.35448455810547,,
1449,7.047893524169922,57,109.26824951171875,,,
1449,,57,,106.06362915039062,,
1474,7.047893524169922,58,109.11193084716797,,,
1474,,58,,105.83918762207031,,
1499,7.03843879699707,59,108.95787811279297,,,
1499,,59,,105.69293975830078,,
1524,7.03843879699707,60,108.80098724365234,,,
1524,,60,,105.54764556884766,,
1549,7.03843879699707,61,108.64790344238281,,,
1549,,61,,105.40077209472656,,
1574,7.03843879699707,62,108.49353790283203,,,
1574,,62,,105.25468444824219,,
1599,7.03843879699707,63,108.34136962890625,,,
1599,,63,,105.1081771850586,,
1624,7.03843879699707,64,108.26238250732422,,,
1624,,64,,104.99812316894531,,
1649,7.03843879699707,65,108.18714141845703,,,
1649,,65,,104.92443084716797,,
1674,7.03843879699707,66,108.10807800292969,,,
1674,,66,,104.85211944580078,,
1699,7.03843879699707,67,108.03103637695312,,,
1699,,67,,104.77828979492188,,
1724,7.03843879699707,68,107.9918441772461,,,
1724,,68,,104.72283172607422,,
1749,7.03843879699707,69,107.95291137695312,,,
1749,,69,,104.68614959716797,,
1750,,70,,,6.555141448974609,105.73277282714844
