step,val_regret,epoch,val_mse,train_loss,test_regret,test_mse
1599,7.937639236450195,63,99.37287902832031,,,
1599,,63,,98.70100402832031,,
1624,7.937639236450195,64,99.11275482177734,,,
1624,,64,,98.43439483642578,,
1649,7.984270095825195,65,98.85034942626953,,,
1649,,65,,98.16898345947266,,
1674,7.984270095825195,66,98.72269439697266,,,
1674,,66,,97.96661376953125,,
1699,7.984270095825195,67,98.59130859375,,,
1699,,67,,97.8348159790039,,
1724,7.984270095825195,68,98.45977783203125,,,
1724,,68,,97.7018051147461,,
1749,8.034687042236328,69,98.33287811279297,,,
1749,,69,,97.56930541992188,,
1774,8.034687042236328,70,98.26704406738281,,,
1774,,70,,97.4679183959961,,
1799,8.034687042236328,71,98.20109558105469,,,
1799,,71,,97.4020767211914,,
1800,,72,,,8.478867530822754,108.42504119873047
