step,val_regret,epoch,val_mse,train_loss,test_regret,test_mse
799,9.562530517578125,31,125.5371322631836,,,
799,,31,,114.94507598876953,,
824,9.572988510131836,32,124.7961654663086,,,
824,,32,,114.31832122802734,,
849,9.30709457397461,33,124.07896423339844,,,
849,,33,,113.69251251220703,,
874,9.24807357788086,34,123.34814453125,,,
874,,34,,113.07844543457031,,
899,9.300745964050293,35,122.65277099609375,,,
899,,35,,112.4552230834961,,
924,9.44692611694336,36,121.96495819091797,,,
924,,36,,111.84321594238281,,
949,9.246894836425781,37,121.26510620117188,,,
949,,37,,111.23892211914062,,
974,9.081822395324707,38,120.54830169677734,,,
974,,38,,110.6362533569336,,
999,9.030346870422363,39,119.84854125976562,,,
999,,39,,110.03315734863281,,
1024,8.992424011230469,40,119.17638397216797,,,
1024,,40,,109.42805480957031,,
1049,8.847457885742188,41,118.4895248413086,,,
1049,,41,,108.83757019042969,,
1074,8.999715805053711,42,117.80288696289062,,,
1074,,42,,108.2488784790039,,
1099,8.566722869873047,43,117.11975860595703,,,
1099,,43,,107.66006469726562,,
1124,8.56888198852539,44,116.44270324707031,,,
1124,,44,,107.0741958618164,,
1149,8.369145393371582,45,115.78007507324219,,,
1149,,45,,106.4933090209961,,
1174,8.073675155639648,46,115.1249771118164,,,
1174,,46,,105.91348266601562,,
1199,8.093667030334473,47,114.46859741210938,,,
1199,,47,,105.3410415649414,,
1224,8.093667030334473,48,113.79815673828125,,,
1224,,48,,104.77312469482422,,
1249,8.081238746643066,49,113.14926147460938,,,
1249,,49,,104.20063781738281,,
1274,7.9426589012146,50,112.51348876953125,,,
1274,,50,,103.63507080078125,,
1299,7.785499095916748,51,111.8639144897461,,,
1299,,51,,103.07572937011719,,
1324,7.765895366668701,52,111.22700500488281,,,
1324,,52,,102.5158920288086,,
1349,7.675186634063721,53,110.59346771240234,,,
1349,,53,,101.96209716796875,,
1374,7.744376182556152,54,109.95311737060547,,,
1374,,54,,101.41130065917969,,
1399,7.744376182556152,55,109.31463623046875,,,
1399,,55,,100.86215209960938,,
1424,7.744376182556152,56,108.7073745727539,,,
1424,,56,,100.31343841552734,,
1449,7.744376182556152,57,108.07147216796875,,,
1449,,57,,99.77388763427734,,
1474,7.71148681640625,58,107.7693099975586,,,
1474,,58,,99.35801696777344,,
1499,7.504562854766846,59,107.45092010498047,,,
1499,,59,,99.09159851074219,,
1524,7.483132839202881,60,107.14582061767578,,,
1524,,60,,98.82139587402344,,
1549,7.483132839202881,61,106.8376693725586,,,
1549,,61,,98.55329132080078,,
1574,7.483132839202881,62,106.53425598144531,,,
1574,,62,,98.2854995727539,,
1599,7.483132839202881,63,106.22977447509766,,,
1599,,63,,98.01948547363281,,
1624,7.483132839202881,64,105.9214096069336,,,
1624,,64,,97.7527847290039,,
1649,7.359773635864258,65,105.76959991455078,,,
1649,,65,,97.55033874511719,,
1674,7.359773635864258,66,105.61907196044922,,,
1674,,66,,97.41671752929688,,
1699,7.359773635864258,67,105.46389770507812,,,
1699,,67,,97.28453063964844,,
1724,7.359773635864258,68,105.31169128417969,,,
1724,,68,,97.15087127685547,,
1749,7.350898265838623,69,105.15827941894531,,,
1749,,69,,97.01849365234375,,
1774,7.350898265838623,70,105.00646209716797,,,
1774,,70,,96.88473510742188,,
1799,7.350898265838623,71,104.85486602783203,,,
1799,,71,,96.7519760131836,,
1824,7.350898265838623,72,104.70230102539062,,,
1824,,72,,96.62026977539062,,
1849,7.350898265838623,73,104.55360412597656,,,
1849,,73,,96.48553466796875,,
1874,7.288421630859375,74,104.4751968383789,,,
1874,,74,,96.38672637939453,,
1899,7.288421630859375,75,104.39954376220703,,,
1899,,75,,96.31982421875,,
1924,7.288421630859375,76,104.32296752929688,,,
1924,,76,,96.25349426269531,,
1949,7.288421630859375,77,104.24483489990234,,,
1949,,77,,96.18721008300781,,
1974,7.288421630859375,78,104.17027282714844,,,
1974,,78,,96.1200180053711,,
1999,7.288421630859375,79,104.1322250366211,,,
1999,,79,,96.06970977783203,,
2024,7.288421630859375,80,104.09344482421875,,,
2024,,80,,96.03654479980469,,
2049,7.288421630859375,81,104.05599975585938,,,
2049,,81,,96.0029067993164,,
2074,7.288421630859375,82,104.01521301269531,,,
2074,,82,,95.97030639648438,,
2099,7.288421630859375,83,103.99668884277344,,,
2099,,83,,95.9438247680664,,
2124,7.288421630859375,84,103.97737121582031,,,
2124,,84,,95.92725372314453,,
2125,,85,,,6.759139537811279,99.83088684082031
